timestamp,open,high,low,close,volume
2024-11-04,1005.1025,1007.3657,994.7513,1007.3657,2845863600
2024-11-05,1006.7542,1019.6909,1001.8712,1019.6909,4847928097
2024-11-06,1019.6763,1025.077,1011.1945,1014.631,6536698720
2024-11-07,1014.2725,1033.0641,1010.6724,1033.0641,6743749863
2024-11-08,1035.541,1044.1974,1019.8436,1025.5402,6011230690
2024-11-11,1019.8513,1019.8513,1000.4525,1015.5283,4975283490
2024-11-12,1015.4029,1019.2165,1002.4891,1006.8834,4851293806
2024-11-13,1005.7636,1016.1193,1002.2562,1011.4659,3992830823
2024-11-14,1010.3879,1017.9828,998.1244,999.4858,4045000048
2024-11-15,998.1835,1007.1519,993.8453,997.9153,3332635725
2024-11-18,999.0328,1024.7275,999.0328,1010.4503,5045742720
2024-11-19,1011.2115,1014.3927,998.1255,1012.1163,4862450955
2024-11-20,1009.3104,1019.4114,1008.3012,1019.1793,3819948244
2024-11-21,1018.5289,1025.5942,1016.1552,1021.182,3736877945
2024-11-22,1020.3758,1023.811,986.5751,986.5751,4066912926
2024-11-25,989.7296,993.0327,975.3452,985.3928,3192103431
2024-11-26,981.7572,987.8444,976.8444,980.2899,2496373798
2024-11-27,977.7505,991.6903,969.4872,991.6903,2802202787
2024-11-28,989.9933,991.1017,980.7162,981.8948,3017745205
2024-11-29,981.1611,991.4626,979.9317,984.6243,2997114715
2024-12-02,983.9313,990.2863,977.1138,989.3046,3962049289
2024-12-03,988.2003,997.7479,984.7831,996.8365,3201426102
2024-12-04,996.0287,1013.6436,991.8389,1009.2103,3521668657
2024-12-05,1007.6499,1007.6499,1001.8292,1005.8499,3142650698
2024-12-06,1006.7482,1022.019,1006.7482,1020.8105,5790412143
2024-12-09,1019.0236,1033.0537,1015.5592,1024.8311,8660903603
2024-12-10,1030.0713,1048.9648,1022.7028,1024.786,7607983611
2024-12-11,1023.4026,1037.1263,1022.0261,1037.1249,5559865883
2024-12-12,1037.2115,1042.4963,1030.0485,1040.442,5008143835
2024-12-13,1039.252,1039.252,1016.7248,1018.7888,5432350390
2024-12-16,1018.5204,1027.0997,1016.8325,1023.4221,4474754063
2024-12-17,1022.1796,1031.1465,1014.8614,1016.0449,4201370766
2024-12-18,1017.5759,1035.0245,1017.5759,1022.6466,4080421483
2024-12-19,1019.7988,1019.7988,1006.2296,1009.8027,4677488453
2024-12-20,1007.1129,1008.7297,987.9117,989.1641,3853557739
2024-12-23,987.532,998.7116,986.9907,989.4524,3373555406
2024-12-24,989.594,996.3522,986.6187,995.6801,3176220209
2024-12-25,995.8809,1003.3394,995.8809,1003.1729,2776160907
2024-12-26,1001.3269,1003.4327,994.3367,994.9736,2496144639
2024-12-27,995.2271,998.5179,990.2851,995.9083,2614154289
2024-12-30,995.5558,1007.7355,995.5558,1004.918,2839780146
2024-12-31,1007.5115,1012.7114,1000.4283,1001.1825,3430191171
